start_date	fips	start_deaths	end_date	end_deaths	deaths	preventable_est
2021-04-15	37041	22.0	2022-09-25	63.0	41	27
2021-04-15	37043	18.0	2022-09-25	49.0	31	20
2021-04-15	37045	222.0	2022-09-25	425.0	203	134
2021-04-15	37047	149.0	2022-09-25	280.0	131	87
2021-04-15	37049	123.0	2022-09-25	229.0	106	70
2021-04-15	37051	294.0	2022-09-25	697.0	403	266
2021-04-15	37053	15.0	2022-09-25	39.0	24	16
2021-04-15	37055	8.0	2022-09-25	30.0	22	15
2021-04-15	37057	183.0	2022-09-25	454.0	271	179
2021-04-15	37059	37.0	2022-09-25	116.0	79	52
2021-04-15	37061	128.0	2022-09-25	254.0	126	83
2021-04-15	37063	221.0	2022-09-25	366.0	145	96
2021-04-15	37065	106.0	2022-09-25	163.0	57	38
2021-04-15	37067	367.0	2022-09-25	872.0	505	334
2021-04-15	37069	48.0	2022-09-25	88.0	40	26
2021-04-15	37071	409.0	2022-09-25	918.0	509	336
2021-04-15	37073	12.0	2022-09-25	21.0	9	6
2021-04-15	37075	12.0	2022-09-25	31.0	19	13
2021-04-15	37077	79.0	2022-09-25	124.0	45	30
2021-04-15	37079	42.0	2022-09-25	75.0	33	22
2021-04-15	37081	640.0	2022-09-25	1329.0	689	455
2021-04-15	37083	107.0	2022-09-25	194.0	87	58
2021-04-15	37085	165.0	2022-09-25	359.0	194	128
2021-04-15	37087	92.0	2022-09-25	233.0	141	93
2021-04-15	37089	153.0	2022-09-25	340.0	187	124
2021-04-15	37091	63.0	2022-09-25	93.0	30	20
2021-04-15	37093	55.0	2022-09-25	131.0	76	50
2021-04-15	37095	8.0	2022-09-25	14.0	6	4
2021-04-15	37097	205.0	2022-09-25	507.0	302	200
2021-04-15	37099	56.0	2022-09-25	102.0	46	30
2021-04-15	37101	213.0	2022-09-25	475.0	262	173
2021-04-15	37103	18.0	2022-09-25	44.0	26	17
2021-04-15	37105	76.0	2022-09-25	167.0	91	60
2021-04-15	37107	110.0	2022-09-25	237.0	127	84
2021-04-15	37109	85.0	2022-09-25	194.0	109	72
2021-04-15	37111	63.0	2022-09-25	181.0	118	78
2021-04-15	37113	32.0	2022-09-25	128.0	96	63
2021-04-15	37115	40.0	2022-09-25	83.0	43	28
2021-04-15	37117	39.0	2022-09-25	95.0	56	37
2021-04-15	37119	928.0	2022-09-25	1743.0	815	539
2021-04-15	37121	16.0	2022-09-25	42.0	26	17
2021-04-15	37123	93.0	2022-09-25	136.0	43	28
2021-04-15	37125	184.0	2022-09-25	346.0	162	107
2021-04-15	37127	177.0	2022-09-25	338.0	161	106
2021-04-15	37129	161.0	2022-09-25	429.0	268	177
2021-04-15	37131	39.0	2022-09-25	91.0	52	34
2021-04-15	37133	142.0	2022-09-25	408.0	266	176
2021-04-15	37135	101.0	2022-09-25	147.0	46	30
2021-04-15	37137	13.0	2022-09-25	34.0	21	14
2021-04-15	37139	80.0	2022-09-25	131.0	51	34
2021-04-15	37141	69.0	2022-09-25	140.0	71	47
2021-04-15	37143	9.0	2022-09-25	25.0	16	11
2021-04-15	37145	67.0	2022-09-25	111.0	44	29
2021-04-15	37147	86.0	2022-09-25	271.0	185	122
2021-04-15	37149	27.0	2022-09-25	68.0	41	27
2021-04-15	37151	222.0	2022-09-25	475.0	253	167
2021-04-15	37153	92.0	2022-09-25	198.0	106	70
2021-04-15	37155	227.0	2022-09-25	565.0	338	223
2021-04-15	37157	90.0	2022-09-25	312.0	222	147
2021-04-15	37159	299.0	2022-09-25	614.0	315	208
2021-04-15	37161	205.0	2022-09-25	411.0	206	136
2021-04-15	37163	104.0	2022-09-25	194.0	90	59
2021-04-15	37165	82.0	2022-09-25	143.0	61	40
2021-04-15	37167	112.0	2022-09-25	279.0	167	110
2021-04-15	37169	79.0	2022-09-25	192.0	113	75
2021-04-15	37171	156.0	2022-09-25	382.0	226	149
2021-04-15	37173	17.0	2022-09-25	52.0	35	23
2021-04-15	37175	29.0	2022-09-25	83.0	54	36
2021-04-15	37177	6.0	2022-09-25	9.0	3	2
2021-04-15	37179	211.0	2022-09-25	510.0	299	198
2021-04-15	37181	85.0	2022-09-25	127.0	42	28
2021-04-15	37183	712.0	2022-09-25	1234.0	522	345
2021-04-15	37185	19.0	2022-09-25	48.0	29	19
2021-04-15	37187	31.0	2022-09-25	52.0	21	14
2021-04-15	37189	30.0	2022-09-25	75.0	45	30
2021-04-15	37191	238.0	2022-09-25	423.0	185	122
2021-04-15	37193	108.0	2022-09-25	284.0	176	116
2021-04-15	37195	163.0	2022-09-25	338.0	175	116
2021-04-15	37197	47.0	2022-09-25	126.0	79	52
2021-04-15	37199	27.0	2022-09-25	64.0	37	24
2021-04-15	38001	3.0	2022-09-25	10.0	7	5
2021-04-15	38003	31.0	2022-09-25	47.0	16	11
2021-04-15	38005	18.0	2022-09-25	23.0	5	3
2021-04-15	38007	0.0	2022-09-25	1.0	1	1
2021-04-15	38009	20.0	2022-09-25	26.0	6	4
2021-04-15	38011	5.0	2022-09-25	9.0	4	3
2021-04-15	38013	1.0	2022-09-25	3.0	2	1
2021-04-15	38015	187.0	2022-09-25	303.0	116	77
2021-04-15	38017	199.0	2022-09-25	333.0	134	89
2021-04-15	38019	5.0	2022-09-25	7.0	2	1
2021-04-15	38021	32.0	2022-09-25	39.0	7	5
2021-04-15	38023	2.0	2022-09-25	4.0	2	1
2021-04-15	38025	7.0	2022-09-25	8.0	1	1
2021-04-15	38027	6.0	2022-09-25	6.0	0	0
2021-04-15	38029	13.0	2022-09-25	18.0	5	3
2021-04-15	38031	19.0	2022-09-25	23.0	4	3
2021-04-15	38033	3.0	2022-09-25	4.0	1	1
2021-04-15	38035	77.0	2022-09-25	125.0	48	32
2021-04-15	38037	7.0	2022-09-25	11.0	4	3
2021-04-15	38039	2.0	2022-09-25	2.0	0	0
2021-04-15	38041	4.0	2022-09-25	8.0	4	3
2021-04-15	38043	10.0	2022-09-25	13.0	3	2
2021-04-15	38045	17.0	2022-09-25	20.0	3	2
2021-04-15	38047	8.0	2022-09-25	12.0	4	3
2021-04-15	38049	22.0	2022-09-25	31.0	9	6
2021-04-15	38051	7.0	2022-09-25	9.0	2	1
2021-04-15	38053	12.0	2022-09-25	25.0	13	9
2021-04-15	38055	30.0	2022-09-25	49.0	19	13
2021-04-15	38057	9.0	2022-09-25	24.0	15	10
2021-04-15	38059	98.0	2022-09-25	142.0	44	29
2021-04-15	38061	17.0	2022-09-25	37.0	20	13
2021-04-15	38063	14.0	2022-09-25	18.0	4	3
2021-04-15	38065	3.0	2022-09-25	5.0	2	1
2021-04-15	38067	11.0	2022-09-25	16.0	5	3
2021-04-15	38069	25.0	2022-09-25	32.0	7	5
2021-04-15	38071	30.0	2022-09-25	57.0	27	18
2021-04-15	38073	17.0	2022-09-25	28.0	11	7
2021-04-15	38075	14.0	2022-09-25	15.0	1	1
2021-04-15	38077	17.0	2022-09-25	23.0	6	4
2021-04-15	38079	28.0	2022-09-25	43.0	15	10
2021-04-15	38081	6.0	2022-09-25	9.0	3	2
2021-04-15	38083	2.0	2022-09-25	7.0	5	3
2021-04-15	38085	11.0	2022-09-25	19.0	8	5
2021-04-15	38087	0.0	2022-09-25	0.0	0	0
2021-04-15	38089	51.0	2022-09-25	86.0	35	23
2021-04-15	38091	2.0	2022-09-25	2.0	0	0
2021-04-15	38093	80.0	2022-09-25	97.0	17	11
2021-04-15	38095	11.0	2022-09-25	12.0	1	1
2021-04-15	38097	18.0	2022-09-25	26.0	8	5
2021-04-15	38099	24.0	2022-09-25	34.0	10	7
2021-04-15	38101	194.0	2022-09-25	251.0	57	38
2021-04-15	38103	8.0	2022-09-25	12.0	4	3
2021-04-15	38105	38.0	2022-09-25	68.0	30	20
2021-04-15	39001	52.0	2022-09-25	156.0	104	69
2021-04-15	39003	229.0	2022-09-25	485.0	256	169
2021-04-15	39005	86.0	2022-09-25	228.0	142	94
2021-04-15	39007	164.0	2022-09-25	444.0	280	185
2021-04-15	39009	54.0	2022-09-25	151.0	97	64
2021-04-15	39011	84.0	2022-09-25	190.0	106	70
2021-04-15	39013	158.0	2022-09-25	321.0	163	108
2021-04-15	39015	55.0	2022-09-25	190.0	135	89
2021-04-15	39017	568.0	2022-09-25	1195.0	627	415
2021-04-15	39019	47.0	2022-09-25	131.0	84	56
2021-04-15	39021	56.0	2022-09-25	152.0	96	63
2021-04-15	39023	288.0	2022-09-25	600.0	312	206
2021-04-15	39025	228.0	2022-09-25	579.0	351	232
2021-04-15	39027	59.0	2022-09-25	175.0	116	77
2021-04-15	39029	226.0	2022-09-25	494.0	268	177
2021-04-15	39031	57.0	2022-09-25	166.0	109	72
2021-04-15	39033	100.0	2022-09-25	220.0	120	79
2021-04-15	39035	2060.0	2022-09-25	3931.0	1871	1237
2021-04-15	39037	121.0	2022-09-25	244.0	123	81
2021-04-15	39039	96.0	2022-09-25	170.0	74	49
2021-04-15	39041	130.0	2022-09-25	279.0	149	99
2021-04-15	39043	153.0	2022-09-25	276.0	123	81
2021-04-15	39045	196.0	2022-09-25	441.0	245	162
2021-04-15	39047	48.0	2022-09-25	130.0	82	54
2021-04-15	39049	1352.0	2022-09-25	2693.0	1341	887
2021-04-15	39051	66.0	2022-09-25	182.0	116	77
2021-04-15	39053	46.0	2022-09-25	132.0	86	57
2021-04-15	39055	146.0	2022-09-25	275.0	129	85
2021-04-15	39057	236.0	2022-09-25	525.0	289	191
2021-04-15	39059	48.0	2022-09-25	159.0	111	73
2021-04-15	39061	1165.0	2022-09-25	2132.0	967	639
2021-04-15	39063	123.0	2022-09-25	281.0	158	104
2021-04-15	39065	63.0	2022-09-25	162.0	99	65
2021-04-15	39067	36.0	2022-09-25	79.0	43	28
2021-04-15	39069	66.0	2022-09-25	108.0	42	28
2021-04-15	39071	59.0	2022-09-25	187.0	128	85
2021-04-15	39073	58.0	2022-09-25	127.0	69	46
2021-04-15	39075	99.0	2022-09-25	187.0	88	58
2021-04-15	39077	113.0	2022-09-25	226.0	113	75
2021-04-15	39079	51.0	2022-09-25	145.0	94	62
2021-04-15	39081	147.0	2022-09-25	330.0	183	121
2021-04-15	39083	108.0	2022-09-25	237.0	129	85
2021-04-15	39085	362.0	2022-09-25	757.0	395	261
2021-04-15	39087	102.0	2022-09-25	272.0	170	112
2021-04-15	39089	206.0	2022-09-25	491.0	285	188
2021-04-15	39091	76.0	2022-09-25	175.0	99	65
2021-04-15	39093	472.0	2022-09-25	1007.0	535	354
2021-04-15	39095	760.0	2022-09-25	1455.0	695	459
2021-04-15	39097	58.0	2022-09-25	140.0	82	54
2021-04-15	39099	583.0	2022-09-25	1127.0	544	360
2021-04-15	39101	135.0	2022-09-25	277.0	142	94
2021-04-15	39103	259.0	2022-09-25	522.0	263	174
2021-04-15	39105	38.0	2022-09-25	94.0	56	37
2021-04-15	39107	84.0	2022-09-25	145.0	61	40
2021-04-15	39109	212.0	2022-09-25	493.0	281	186
2021-04-15	39111	41.0	2022-09-25	82.0	41	27
2021-04-15	39113	989.0	2022-09-25	2090.0	1101	728
2021-04-15	39115	23.0	2022-09-25	61.0	38	25
2021-04-15	39117	39.0	2022-09-25	107.0	68	45
2021-04-15	39119	127.0	2022-09-25	302.0	175	116
2021-04-15	39121	37.0	2022-09-25	60.0	23	15
2021-04-15	39123	78.0	2022-09-25	147.0	69	46
2021-04-15	39125	38.0	2022-09-25	74.0	36	24
2021-04-15	39127	49.0	2022-09-25	130.0	81	54
2021-04-15	39129	120.0	2022-09-25	235.0	115	76
2021-04-15	39131	31.0	2022-09-25	127.0	96	63
2021-04-15	39133	194.0	2022-09-25	461.0	267	177
2021-04-15	39135	98.0	2022-09-25	204.0	106	70
2021-04-15	39137	98.0	2022-09-25	159.0	61	40
2021-04-15	39139	198.0	2022-09-25	530.0	332	219
2021-04-15	39141	145.0	2022-09-25	312.0	167	110
2021-04-15	39143	119.0	2022-09-25	247.0	128	85
2021-04-15	39145	100.0	2022-09-25	268.0	168	111
2021-04-15	39147	118.0	2022-09-25	238.0	120	79
2021-04-15	39149	89.0	2022-09-25	193.0	104	69
2021-04-15	39151	894.0	2022-09-25	1766.0	872	576
2021-04-15	39153	907.0	2022-09-25	1767.0	860	569
2021-04-15	39155	459.0	2022-09-25	970.0	511	338
2021-04-15	39157	239.0	2022-09-25	516.0	277	183
2021-04-15	39159	47.0	2022-09-25	110.0	63	42
2021-04-15	39161	62.0	2022-09-25	150.0	88	58
2021-04-15	39163	14.0	2022-09-25	57.0	43	28
2021-04-15	39165	291.0	2022-09-25	607.0	316	209
2021-04-15	39167	107.0	2022-09-25	223.0	116	77
2021-04-15	39169	209.0	2022-09-25	451.0	242	160
2021-04-15	39171	74.0	2022-09-25	166.0	92	61
2021-04-15	39173	184.0	2022-09-25	375.0	191	126
2021-04-15	39175	53.0	2022-09-25	107.0	54	36
2021-04-15	40001	38.0	2022-09-25	78.0	40	26
2021-04-15	40003	7.0	2022-09-25	16.0	9	6
2021-04-15	40005	25.0	2022-09-25	54.0	29	19
2021-04-15	40007	6.0	2022-09-25	11.0	5	3
2021-04-15	40009	55.0	2022-09-25	108.0	53	35
2021-04-15	40011	18.0	2022-09-25	47.0	29	19
2021-04-15	40013	70.0	2022-09-25	139.0	69	46
2021-04-15	40015	87.0	2022-09-25	175.0	88	58
2021-04-15	40017	164.0	2022-09-25	399.0	235	155
2021-04-15	40019	108.0	2022-09-25	244.0	136	90
2021-04-15	40021	74.0	2022-09-25	155.0	81	54
2021-04-15	40023	20.0	2022-09-25	67.0	47	31
2021-04-15	40025	1.0	2022-09-25	7.0	6	4
2021-04-15	40027	390.0	2022-09-25	842.0	452	299
2021-04-15	40029	15.0	2022-09-25	25.0	10	7
2021-04-15	40031	182.0	2022-09-25	407.0	225	149
2021-04-15	40033	16.0	2022-09-25	33.0	17	11
2021-04-15	40035	18.0	2022-09-25	55.0	37	24
2021-04-15	40037	153.0	2022-09-25	340.0	187	124
2021-04-15	40039	97.0	2022-09-25	172.0	75	50
2021-04-15	40041	89.0	2022-09-25	210.0	121	80
2021-04-15	40043	14.0	2022-09-25	34.0	20	13
2021-04-15	40045	5.0	2022-09-25	11.0	6	4
2021-04-15	40047	127.0	2022-09-25	301.0	174	115
2021-04-15	40049	76.0	2022-09-25	150.0	74	49
2021-04-15	40051	119.0	2022-09-25	252.0	133	88
2021-04-15	40053	7.0	2022-09-25	17.0	10	7
2021-04-15	40055	20.0	2022-09-25	38.0	18	12
2021-04-15	40057	4.0	2022-09-25	12.0	8	5
2021-04-15	40059	6.0	2022-09-25	12.0	6	4
2021-04-15	40061	16.0	2022-09-25	42.0	26	17
2021-04-15	40063	29.0	2022-09-25	63.0	34	22
2021-04-15	40065	56.0	2022-09-25	109.0	53	35
2021-04-15	40067	13.0	2022-09-25	26.0	13	9
2021-04-15	40069	35.0	2022-09-25	56.0	21	14
2021-04-15	40071	125.0	2022-09-25	222.0	97	64
2021-04-15	40073	38.0	2022-09-25	71.0	33	22
2021-04-15	40075	24.0	2022-09-25	55.0	31	20
2021-04-15	40077	13.0	2022-09-25	36.0	23	15
2021-04-15	40079	63.0	2022-09-25	110.0	47	31
2021-04-15	40081	69.0	2022-09-25	144.0	75	50
2021-04-15	40083	56.0	2022-09-25	169.0	113	75
2021-04-15	40085	20.0	2022-09-25	42.0	22	15
2021-04-15	40087	67.0	2022-09-25	141.0	74	49
2021-04-15	40089	88.0	2022-09-25	168.0	80	53
2021-04-15	40091	56.0	2022-09-25	127.0	71	47
2021-04-15	40093	21.0	2022-09-25	42.0	21	14
2021-04-15	40095	22.0	2022-09-25	47.0	25	17
2021-04-15	40097	68.0	2022-09-25	168.0	100	66
2021-04-15	40099	37.0	2022-09-25	82.0	45	30
2021-04-15	40101	163.0	2022-09-25	355.0	192	127
2021-04-15	40103	19.0	2022-09-25	43.0	24	16
2021-04-15	40105	18.0	2022-09-25	43.0	25	17
2021-04-15	40107	30.0	2022-09-25	63.0	33	22
2021-04-15	40109	1172.0	2022-09-25	2545.0	1373	908
2021-04-15	40111	77.0	2022-09-25	197.0	120	79
2021-04-15	40113	72.0	2022-09-25	172.0	100	66
2021-04-15	40115	62.0	2022-09-25	129.0	67	44
2021-04-15	40117	47.0	2022-09-25	85.0	38	25
2021-04-15	40119	70.0	2022-09-25	175.0	105	69
2021-04-15	40121	68.0	2022-09-25	223.0	155	102
2021-04-15	40123	72.0	2022-09-25	159.0	87	58
2021-04-15	40125	123.0	2022-09-25	290.0	167	110
2021-04-15	40127	20.0	2022-09-25	45.0	25	17
2021-04-15	40129	12.0	2022-09-25	16.0	4	3
2021-04-15	40131	168.0	2022-09-25	395.0	227	150
2021-04-15	40133	68.0	2022-09-25	138.0	70	46
2021-04-15	40135	49.0	2022-09-25	110.0	61	40
2021-04-15	40137	99.0	2022-09-25	213.0	114	75
2021-04-15	40139	32.0	2022-09-25	56.0	24	16
2021-04-15	40141	17.0	2022-09-25	36.0	19	13
2021-04-15	40143	1022.0	2022-09-25	2240.0	1218	805
2021-04-15	40145	112.0	2022-09-25	286.0	174	115
2021-04-15	40147	107.0	2022-09-25	267.0	160	106
2021-04-15	40149	21.0	2022-09-25	56.0	35	23
2021-04-15	40151	17.0	2022-09-25	39.0	22	15
2021-04-15	40153	33.0	2022-09-25	79.0	46	30
2021-04-15	41001	14.0	2022-09-25	58.0	44	29
2021-04-15	41003	18.0	2022-09-25	84.0	66	44
2021-04-15	41005	205.0	2022-09-25	726.0	521	344
2021-04-15	41007	8.0	2022-09-25	58.0	50	33
2021-04-15	41009	25.0	2022-09-25	108.0	83	55
2021-04-15	41011	31.0	2022-09-25	174.0	143	95
2021-04-15	41013	19.0	2022-09-25	90.0	71	47
2021-04-15	41015	9.0	2022-09-25	65.0	56	37
2021-04-15	41017	72.0	2022-09-25	338.0	266	176
2021-04-15	41019	65.0	2022-09-25	429.0	364	241
2021-04-15	41021	1.0	2022-09-25	6.0	5	3
2021-04-15	41023	4.0	2022-09-25	24.0	20	13
2021-04-15	41025	6.0	2022-09-25	41.0	35	23
2021-04-15	41027	29.0	2022-09-25	47.0	18	12
2021-04-15	41029	127.0	2022-09-25	583.0	456	301
2021-04-15	41031	32.0	2022-09-25	101.0	69	46
2021-04-15	41033	62.0	2022-09-25	369.0	307	203
2021-04-15	41035	58.0	2022-09-25	246.0	188	124
2021-04-15	41037	7.0	2022-09-25	31.0	24	16
2021-04-15	41039	144.0	2022-09-25	625.0	481	318
2021-04-15	41041	20.0	2022-09-25	104.0	84	56
2021-04-15	41043	63.0	2022-09-25	306.0	243	161
2021-04-15	41045	58.0	2022-09-25	112.0	54	36
2021-04-15	41047	299.0	2022-09-25	783.0	484	320
2021-04-15	41049	15.0	2022-09-25	37.0	22	15
2021-04-15	41051	576.0	2022-09-25	1381.0	805	532
2021-04-15	41053	52.0	2022-09-25	150.0	98	65
2021-04-15	41055	0.0	2022-09-25	6.0	6	4
2021-04-15	41057	3.0	2022-09-25	74.0	71	47
2021-04-15	41059	83.0	2022-09-25	243.0	160	106
2021-04-15	41061	24.0	2022-09-25	88.0	64	42
2021-04-15	41063	5.0	2022-09-25	21.0	16	11
2021-04-15	41065	28.0	2022-09-25	70.0	42	28
2021-04-15	41067	230.0	2022-09-25	701.0	471	311
2021-04-15	41069	1.0	2022-09-25	3.0	2	1
2021-04-15	41071	74.0	2022-09-25	238.0	164	108
2021-04-15	42001	163.0	2022-09-25	393.0	230	152
2021-04-15	42003	1860.0	2022-09-25	3538.0	1678	1109
2021-04-15	42005	122.0	2022-09-25	371.0	249	165
2021-04-15	42007	363.0	2022-09-25	779.0	416	275
2021-04-15	42009	130.0	2022-09-25	282.0	152	100
2021-04-15	42011	951.0	2022-09-25	1662.0	711	470
2021-04-15	42013	317.0	2022-09-25	646.0	329	218
2021-04-15	42015	86.0	2022-09-25	219.0	133	88
2021-04-15	42017	1206.0	2022-09-25	2019.0	813	537
2021-04-15	42019	398.0	2022-09-25	784.0	386	255
2021-04-15	42021	412.0	2022-09-25	760.0	348	230
2021-04-15	42023	7.0	2022-09-25	21.0	14	9
2021-04-15	42025	160.0	2022-09-25	315.0	155	102
2021-04-15	42027	213.0	2022-09-25	371.0	158	104
2021-04-15	42029	762.0	2022-09-25	1227.0	465	307
2021-04-15	42031	89.0	2022-09-25	211.0	122	81
2021-04-15	42033	131.0	2022-09-25	369.0	238	157
2021-04-15	42035	60.0	2022-09-25	132.0	72	48
2021-04-15	42037	130.0	2022-09-25	261.0	131	87
2021-04-15	42039	146.0	2022-09-25	340.0	194	128
2021-04-15	42041	502.0	2022-09-25	930.0	428	283
2021-04-15	42043	528.0	2022-09-25	1011.0	483	319
2021-04-15	42045	1362.0	2022-09-25	1940.0	578	382
2021-04-15	42047	38.0	2022-09-25	110.0	72	48
2021-04-15	42049	400.0	2022-09-25	820.0	420	278
2021-04-15	42051	296.0	2022-09-25	711.0	415	274
2021-04-15	42053	21.0	2022-09-25	36.0	15	10
2021-04-15	42055	347.0	2022-09-25	740.0	393	260
2021-04-15	42057	15.0	2022-09-25	68.0	53	35
2021-04-15	42059	38.0	2022-09-25	112.0	74	49
2021-04-15	42061	128.0	2022-09-25	261.0	133	88
2021-04-15	42063	165.0	2022-09-25	380.0	215	142
2021-04-15	42065	93.0	2022-09-25	250.0	157	104
2021-04-15	42067	82.0	2022-09-25	185.0	103	68
2021-04-15	42069	445.0	2022-09-25	829.0	384	254
2021-04-15	42071	1091.0	2022-09-25	1970.0	879	581
2021-04-15	42073	200.0	2022-09-25	439.0	239	158
2021-04-15	42075	268.0	2022-09-25	536.0	268	177
2021-04-15	42077	814.0	2022-09-25	1297.0	483	319
2021-04-15	42079	778.0	2022-09-25	1470.0	692	457
2021-04-15	42081	268.0	2022-09-25	562.0	294	194
2021-04-15	42083	66.0	2022-09-25	156.0	90	59
2021-04-15	42085	251.0	2022-09-25	518.0	267	177
2021-04-15	42087	175.0	2022-09-25	287.0	112	74
2021-04-15	42089	294.0	2022-09-25	557.0	263	174
2021-04-15	42091	1628.0	2022-09-25	2441.0	813	537
2021-04-15	42093	61.0	2022-09-25	94.0	33	22
2021-04-15	42095	685.0	2022-09-25	1160.0	475	314
2021-04-15	42097	340.0	2022-09-25	560.0	220	145
2021-04-15	42099	94.0	2022-09-25	191.0	97	64
2021-04-15	42101	3371.0	2022-09-25	5282.0	1911	1263
2021-04-15	42103	52.0	2022-09-25	104.0	52	34
2021-04-15	42105	23.0	2022-09-25	94.0	71	47
2021-04-15	42107	387.0	2022-09-25	716.0	329	218
2021-04-15	42109	82.0	2022-09-25	164.0	82	54
2021-04-15	42111	193.0	2022-09-25	421.0	228	151
2021-04-15	42113	20.0	2022-09-25	36.0	16	11
2021-04-15	42115	57.0	2022-09-25	119.0	62	41
2021-04-15	42117	102.0	2022-09-25	201.0	99	65
2021-04-15	42119	86.0	2022-09-25	157.0	71	47
2021-04-15	42121	90.0	2022-09-25	251.0	161	106
2021-04-15	42123	99.0	2022-09-25	223.0	124	82
2021-04-15	42125	283.0	2022-09-25	687.0	404	267
2021-04-15	42127	75.0	2022-09-25	181.0	106	70
2021-04-15	42129	719.0	2022-09-25	1458.0	739	489
2021-04-15	42131	44.0	2022-09-25	115.0	71	47
2021-04-15	42133	761.0	2022-09-25	1568.0	807	534
2021-04-15	44001	141.0	2022-09-25	183.0	42	28
2021-04-15	44003	355.0	2022-09-25	527.0	172	114
2021-04-15	44005	41.0	2022-09-25	100.0	59	39
2021-04-15	44007	1924.0	2022-09-25	2605.0	681	450
2021-04-15	44009	165.0	2022-09-25	249.0	84	56
2021-04-15	45001	38.0	2022-09-25	69.0	31	20
2021-04-15	45003	218.0	2022-09-25	444.0	226	149
2021-04-15	45005	15.0	2022-09-25	24.0	9	6
2021-04-15	45007	504.0	2022-09-25	1026.0	522	345
2021-04-15	45009	51.0	2022-09-25	76.0	25	17
2021-04-15	45011	54.0	2022-09-25	103.0	49	32
2021-04-15	45013	202.0	2022-09-25	391.0	189	125
2021-04-15	45015	188.0	2022-09-25	456.0	268	177
2021-04-15	45017	36.0	2022-09-25	61.0	25	17
2021-04-15	45019	489.0	2022-09-25	976.0	487	322
2021-04-15	45021	149.0	2022-09-25	324.0	175	116
2021-04-15	45023	73.0	2022-09-25	156.0	83	55
2021-04-15	45025	102.0	2022-09-25	200.0	98	65
2021-04-15	45027	109.0	2022-09-25	164.0	55	36
2021-04-15	45029	124.0	2022-09-25	222.0	98	65
2021-04-15	45031	173.0	2022-09-25	328.0	155	102
2021-04-15	45033	81.0	2022-09-25	147.0	66	44
2021-04-15	45035	210.0	2022-09-25	511.0	301	199
2021-04-15	45037	41.0	2022-09-25	72.0	31	20
2021-04-15	45039	79.0	2022-09-25	110.0	31	20
2021-04-15	45041	402.0	2022-09-25	656.0	254	168
2021-04-15	45043	138.0	2022-09-25	236.0	98	65
2021-04-15	45045	963.0	2022-09-25	2045.0	1082	715
2021-04-15	45047	167.0	2022-09-25	313.0	146	97
2021-04-15	45049	50.0	2022-09-25	86.0	36	24
2021-04-15	45051	565.0	2022-09-25	1212.0	647	428
2021-04-15	45053	43.0	2022-09-25	95.0	52	34
2021-04-15	45055	135.0	2022-09-25	267.0	132	87
2021-04-15	45057	163.0	2022-09-25	287.0	124	82
2021-04-15	45059	167.0	2022-09-25	302.0	135	89
2021-04-15	45061	59.0	2022-09-25	97.0	38	25
2021-04-15	45063	473.0	2022-09-25	903.0	430	284
2021-04-15	45065	27.0	2022-09-25	40.0	13	9
2021-04-15	45067	102.0	2022-09-25	167.0	65	43
2021-04-15	45069	51.0	2022-09-25	109.0	58	38
2021-04-15	45071	100.0	2022-09-25	202.0	102	67
2021-04-15	45073	132.0	2022-09-25	352.0	220	145
2021-04-15	45075	239.0	2022-09-25	426.0	187	124
2021-04-15	45077	286.0	2022-09-25	644.0	358	237
2021-04-15	45079	537.0	2022-09-25	970.0	433	286
2021-04-15	45081	49.0	2022-09-25	79.0	30	20
2021-04-15	45083	775.0	2022-09-25	1570.0	795	526
2021-04-15	45085	197.0	2022-09-25	411.0	214	141
2021-04-15	45087	84.0	2022-09-25	155.0	71	47
2021-04-15	45089	98.0	2022-09-25	147.0	49	32
2021-04-15	45091	369.0	2022-09-25	700.0	331	219
2021-04-15	46003	15.0	2022-09-25	17.0	2	1
2021-04-15	46005	40.0	2022-09-25	63.0	23	15
2021-04-15	46007	9.0	2022-09-25	15.0	6	4
2021-04-15	46009	27.0	2022-09-25	41.0	14	9
2021-04-15	46011	37.0	2022-09-25	59.0	22	15
2021-04-15	46013	91.0	2022-09-25	124.0	33	22
2021-04-15	46015	9.0	2022-09-25	23.0	14	9
2021-04-15	46017	13.0	2022-09-25	18.0	5	3
2021-04-15	46019	20.0	2022-09-25	47.0	27	18
2021-04-15	46021	4.0	2022-09-25	7.0	3	2
2021-04-15	46023	21.0	2022-09-25	36.0	15	10
2021-04-15	46025	5.0	2022-09-25	11.0	6	4
2021-04-15	46027	15.0	2022-09-25	24.0	9	6
2021-04-15	46029	80.0	2022-09-25	103.0	23	15
2021-04-15	46031	12.0	2022-09-25	18.0	6	4
2021-04-15	46033	12.0	2022-09-25	28.0	16	11
2021-04-15	46035	67.0	2022-09-25	83.0	16	11
2021-04-15	46037	29.0	2022-09-25	36.0	7	5
2021-04-15	46039	8.0	2022-09-25	12.0	4	3
2021-04-15	46041	26.0	2022-09-25	44.0	18	12
2021-04-15	46043	9.0	2022-09-25	16.0	7	5
2021-04-15	46045	13.0	2022-09-25	16.0	3	2
2021-04-15	46047	15.0	2022-09-25	40.0	25	17
2021-04-15	46049	13.0	2022-09-25	17.0	4	3
2021-04-15	46051	42.0	2022-09-25	51.0	9	6
2021-04-15	46053	30.0	2022-09-25	34.0	4	3
2021-04-15	46055	10.0	2022-09-25	12.0	2	1
